Date,Station name,Wind,CO,Dew,Humidity,NO2,O3,PM10,PM2.5,Pressure,SO2,Temperature,AQI index,Dominent pollutant,Status
2020-01-01,Huế,2.0,5.5,19.2,83.0,14.0,5.0,31.0,18.0,1013.0,5.0,22.0,63.0,PM2.5,Moderate
2020-01-01,Hà Nội,2.0,5.5,19.2,83.0,14.0,5.0,31.0,164.0,1013.0,5.0,22.0,214.0,PM2.5,Very Unhealthy
2020-01-01,Hạ Long,2.0,5.5,19.2,83.0,14.0,5.0,31.0,83.0,1013.0,5.0,22.0,165.0,PM2.5,Unhealthy
2020-01-01,Hồ Chí Minh,2.0,5.5,19.2,83.0,14.0,5.0,31.0,74.0,1013.0,5.0,22.0,161.0,PM2.5,Unhealthy
2020-01-02,Huế,2.0,5.5,19.2,83.0,14.0,5.0,31.0,26.0,1013.0,5.0,22.0,80.0,PM2.5,Moderate
2020-01-02,Hà Nội,2.0,5.5,19.2,83.0,14.0,5.0,31.0,144.0,1013.0,5.0,22.0,197.0,PM2.5,Unhealthy
2020-01-02,Hạ Long,2.0,5.5,19.2,83.0,14.0,5.0,31.0,49.0,1013.0,5.0,22.0,134.0,PM2.5,Unhealthy for Sensitive Groups
2020-01-02,Hồ Chí Minh,2.0,5.5,19.2,83.0,14.0,5.0,31.0,78.0,1013.0,5.0,22.0,163.0,PM2.5,Unhealthy
2020-01-03,Huế,1.5,5.5,22.0,91.0,14.0,5.0,31.0,29.0,1019.0,5.0,23.0,87.0,PM2.5,Moderate
2020-01-03,Hà Nội,3.6,5.5,18.0,69.0,14.0,5.0,31.0,82.0,1019.0,5.0,24.0,165.0,PM2.5,Unhealthy
2020-01-03,Hạ Long,2.0,5.5,19.2,92.3,14.0,5.0,31.0,48.0,1007.2,5.0,20.4,132.0,PM2.5,Unhealthy for Sensitive Groups
2020-01-03,Hồ Chí Minh,2.0,5.5,20.0,56.0,14.0,5.0,31.0,85.0,1012.0,5.0,29.5,166.0,PM2.5,Unhealthy
2020-01-04,Huế,1.5,5.5,20.5,88.0,14.0,5.0,31.0,22.0,1018.0,5.0,21.5,72.0,PM2.5,Moderate
2020-01-04,Hà Nội,2.3,5.5,19.0,87.5,14.0,5.0,31.0,85.0,1019.0,5.0,21.0,166.0,PM2.5,Unhealthy
2020-01-04,Hạ Long,1.0,5.5,19.6,94.0,14.0,5.0,31.0,60.0,1004.8,5.0,20.0,153.0,PM2.5,Unhealthy
2020-01-04,Hồ Chí Minh,1.5,5.5,21.0,65.5,14.0,5.0,31.0,93.0,1012.0,5.0,27.0,170.0,PM2.5,Unhealthy
2020-01-05,Huế,2.0,5.5,20.5,85.5,14.0,5.0,31.0,24.0,1017.0,5.0,23.0,76.0,PM2.5,Moderate
2020-01-05,Hà Nội,2.5,5.5,19.0,88.0,14.0,5.0,31.0,84.0,1017.0,5.0,21.0,166.0,PM2.5,Unhealthy
2020-01-05,Hạ Long,1.0,5.5,18.8,87.8,14.0,5.0,31.0,48.0,1003.9,5.0,20.7,132.0,PM2.5,Unhealthy for Sensitive Groups
2020-01-05,Hồ Chí Minh,2.3,5.5,19.5,63.0,14.0,5.0,31.0,107.0,1011.5,5.0,27.0,178.0,PM2.5,Unhealthy
2020-01-06,Huế,1.5,5.5,21.0,83.0,14.0,5.0,31.0,29.0,1016.0,5.0,24.0,87.0,PM2.5,Moderate
2020-01-06,Hà Nội,4.1,5.5,19.0,85.5,14.0,5.0,31.0,85.0,1016.0,5.0,22.0,166.0,PM2.5,Unhealthy
2020-01-06,Hạ Long,2.0,5.5,19.5,92.3,14.0,5.0,31.0,50.0,1002.8,5.0,20.3,137.0,PM2.5,Unhealthy for Sensitive Groups
2020-01-06,Hồ Chí Minh,2.3,5.5,21.0,62.0,14.0,5.0,31.0,114.0,1011.5,5.0,28.0,181.0,PM2.5,Unhealthy
2020-01-07,Huế,2.0,5.5,22.0,83.0,14.0,5.0,31.0,27.0,1015.5,5.0,25.0,82.0,PM2.5,Moderate
2020-01-07,Hà Nội,1.8,5.5,19.5,88.0,14.0,5.0,31.0,97.0,1016.0,5.0,21.5,172.0,PM2.5,Unhealthy
2020-01-07,Hạ Long,1.0,5.5,20.6,90.7,14.0,5.0,31.0,54.0,1002.9,5.0,22.2,147.0,PM2.5,Unhealthy for Sensitive Groups
2020-01-07,Hồ Chí Minh,2.0,5.5,21.0,60.0,14.0,5.0,31.0,82.0,1011.0,5.0,29.0,165.0,PM2.5,Unhealthy
2020-01-08,Huế,2.0,5.5,21.5,83.0,14.0,5.0,31.0,26.0,1016.0,5.0,25.0,80.0,PM2.5,Moderate
2020-01-08,Hà Nội,3.3,5.5,19.0,78.0,14.0,5.0,31.0,91.0,1016.0,5.0,22.0,169.0,PM2.5,Unhealthy
2020-01-08,Hạ Long,2.0,5.5,19.2,89.4,14.0,5.0,31.0,51.0,1003.2,5.0,20.5,139.0,PM2.5,Unhealthy for Sensitive Groups
2020-01-08,Hồ Chí Minh,2.0,5.5,23.0,70.0,14.0,5.0,31.0,87.0,1010.5,5.0,28.0,167.0,PM2.5,Unhealthy
2020-01-09,Huế,2.0,5.5,21.0,80.5,14.0,5.0,31.0,30.0,1015.0,5.0,24.5,89.0,PM2.5,Moderate
2020-01-09,Hà Nội,3.0,5.5,19.0,78.0,14.0,5.0,31.0,89.0,1015.0,5.0,23.0,168.0,PM2.5,Unhealthy
2020-01-09,Hạ Long,2.0,5.5,20.2,94.0,14.0,5.0,31.0,53.0,1001.6,5.0,20.7,144.0,PM2.5,Unhealthy for Sensitive Groups
2020-01-09,Hồ Chí Minh,1.5,5.5,20.5,58.0,14.0,5.0,31.0,99.0,1009.0,5.0,28.0,173.0,PM2.5,Unhealthy
2020-01-10,Huế,2.0,5.5,20.5,83.0,14.0,5.0,31.0,39.0,1014.0,5.0,24.0,110.0,PM2.5,Unhealthy for Sensitive Groups
2020-01-10,Hà Nội,4.1,5.5,18.5,73.5,14.0,5.0,31.0,74.0,1013.0,5.0,23.0,161.0,PM2.5,Unhealthy
2020-01-10,Hạ Long,2.0,5.5,20.7,95.8,14.0,5.0,31.0,48.0,1000.1,5.0,21.4,132.0,PM2.5,Unhealthy for Sensitive Groups
2020-01-10,Hồ Chí Minh,2.8,5.5,19.5,56.0,14.0,5.0,31.0,91.0,1009.0,5.0,28.5,169.0,PM2.5,Unhealthy
2020-01-11,Huế,1.2,5.5,21.0,85.5,14.0,5.0,31.0,40.0,1013.0,5.0,24.0,112.0,PM2.5,Unhealthy for Sensitive Groups
2020-01-11,Hà Nội,3.6,5.5,19.0,77.5,14.0,5.0,31.0,74.0,1013.5,5.0,21.0,161.0,PM2.5,Unhealthy
2020-01-11,Hạ Long,1.0,5.5,19.9,94.0,14.0,5.0,31.0,55.0,1000.1,5.0,20.4,149.0,PM2.5,Unhealthy for Sensitive Groups
2020-01-11,Hồ Chí Minh,2.3,5.5,23.0,78.0,14.0,5.0,31.0,91.0,1009.0,5.0,27.0,169.0,PM2.5,Unhealthy
2020-01-12,Huế,1.8,5.5,21.0,83.0,14.0,5.0,31.0,27.0,1014.5,5.0,24.0,82.0,PM2.5,Moderate
2020-01-12,Hà Nội,3.0,5.5,10.0,67.0,14.0,5.0,31.0,78.0,1017.5,5.0,16.5,163.0,PM2.5,Unhealthy
2020-01-12,Hạ Long,1.0,5.5,14.4,90.2,14.0,5.0,31.0,40.0,1003.4,5.0,16.0,112.0,PM2.5,Unhealthy for Sensitive Groups
2020-01-12,Hồ Chí Minh,1.5,5.5,22.5,78.0,14.0,5.0,31.0,107.0,1009.0,5.0,26.5,178.0,PM2.5,Unhealthy
2020-01-13,Huế,2.3,5.5,20.0,83.0,14.0,5.0,31.0,36.0,1014.0,5.0,23.0,102.0,PM2.5,Unhealthy for Sensitive Groups
2020-01-13,Hà Nội,1.2,5.5,14.5,88.0,14.0,5.0,31.0,159.0,1016.0,5.0,17.0,209.0,PM2.5,Very Unhealthy
2020-01-13,Hạ Long,1.0,5.5,15.7,91.4,14.0,5.0,31.0,79.0,1001.7,5.0,18.4,163.0,PM2.5,Unhealthy
2020-01-13,Hồ Chí Minh,2.5,5.5,19.0,67.0,14.0,5.0,31.0,85.0,1009.0,5.0,26.0,166.0,PM2.5,Unhealthy
2020-01-14,Huế,1.8,5.5,18.5,78.0,14.0,5.0,31.0,21.0,1015.0,5.0,23.0,70.0,PM2.5,Moderate
2020-01-14,Hà Nội,1.2,5.5,17.0,88.0,14.0,5.0,31.0,182.0,1014.5,5.0,18.5,232.0,PM2.5,Very Unhealthy
2020-01-14,Hạ Long,1.0,5.5,20.1,97.6,14.0,5.0,31.0,92.0,1001.0,5.0,20.5,170.0,PM2.5,Unhealthy
2020-01-14,Hồ Chí Minh,2.0,5.5,18.5,57.5,14.0,5.0,31.0,119.0,1010.0,5.0,26.5,184.0,PM2.5,Unhealthy
2020-01-15,Huế,1.2,5.5,19.0,83.0,14.0,5.0,31.0,17.0,1014.0,5.0,23.0,61.0,PM2.5,Moderate
2020-01-15,Hà Nội,4.6,5.5,19.0,80.5,14.0,5.0,31.0,82.0,1013.0,5.0,22.5,165.0,PM2.5,Unhealthy
2020-01-15,Hạ Long,3.0,5.5,20.0,95.8,14.0,5.0,31.0,45.0,1000.3,5.0,20.5,124.0,PM2.5,Unhealthy for Sensitive Groups
2020-01-15,Hồ Chí Minh,2.5,5.5,19.0,65.0,14.0,5.0,31.0,124.0,1011.0,5.0,27.0,186.0,PM2.5,Unhealthy
2020-01-16,Huế,1.8,5.5,19.5,83.0,14.0,5.0,31.0,39.0,1014.0,5.0,25.0,110.0,PM2.5,Unhealthy for Sensitive Groups
2020-01-16,Hà Nội,4.3,5.5,19.0,78.0,14.0,5.0,31.0,78.0,1014.5,5.0,22.0,163.0,PM2.5,Unhealthy
2020-01-16,Hạ Long,2.0,5.5,19.7,89.0,14.0,5.0,31.0,45.0,1001.8,5.0,20.3,124.0,PM2.5,Unhealthy for Sensitive Groups
2020-01-16,Hồ Chí Minh,2.0,5.5,21.0,69.5,14.0,5.0,31.0,147.0,1011.0,5.0,27.5,198.0,PM2.5,Unhealthy
2020-01-17,Huế,1.2,5.5,20.5,83.0,14.0,5.0,31.0,6.0,1017.0,5.0,23.0,61.0,CO,Moderate
2020-01-17,Hà Nội,5.4,5.5,12.0,74.5,14.0,5.0,31.0,85.0,1019.0,5.0,16.0,166.0,PM2.5,Unhealthy
2020-01-17,Hạ Long,1.0,5.5,16.6,93.9,14.0,5.0,31.0,50.0,1004.7,5.0,18.0,137.0,PM2.5,Unhealthy for Sensitive Groups
2020-01-17,Hồ Chí Minh,1.8,5.5,21.0,69.0,14.0,5.0,31.0,114.0,1011.5,5.0,27.0,181.0,PM2.5,Unhealthy
2020-01-18,Huế,1.8,5.5,19.0,78.0,14.0,5.0,31.0,33.0,1016.5,5.0,23.5,95.0,PM2.5,Moderate
2020-01-18,Hà Nội,3.0,5.5,13.5,93.0,14.0,5.0,31.0,127.0,1018.0,5.0,15.0,188.0,PM2.5,Unhealthy
2020-01-18,Hạ Long,2.0,5.5,15.8,95.6,14.0,5.0,31.0,85.0,1003.4,5.0,16.4,166.0,PM2.5,Unhealthy
2020-01-18,Hồ Chí Minh,1.8,5.5,21.0,67.5,14.0,5.0,31.0,107.0,1011.5,5.0,27.0,178.0,PM2.5,Unhealthy
2020-01-19,Huế,1.2,5.5,19.0,75.5,14.0,5.0,31.0,30.0,1017.0,5.0,23.0,89.0,PM2.5,Moderate
2020-01-19,Hà Nội,3.3,5.5,11.0,76.0,14.0,5.0,31.0,78.0,1020.0,5.0,15.0,163.0,PM2.5,Unhealthy
2020-01-19,Hạ Long,2.0,5.5,14.8,93.2,14.0,5.0,31.0,82.0,1006.1,5.0,16.2,165.0,PM2.5,Unhealthy
2020-01-19,Hồ Chí Minh,1.5,5.5,21.0,65.5,14.0,5.0,31.0,93.0,1012.0,5.0,27.0,170.0,PM2.5,Unhealthy
2020-01-20,Huế,2.0,5.5,18.5,78.0,14.0,5.0,31.0,34.0,1018.0,5.0,23.0,97.0,PM2.5,Moderate
2020-01-20,Hà Nội,2.0,5.5,12.5,87.0,14.0,5.0,31.0,104.0,1020.0,5.0,14.0,176.0,PM2.5,Unhealthy
2020-01-20,Hạ Long,2.0,5.5,13.9,96.2,14.0,5.0,31.0,127.0,1006.2,5.0,14.5,188.0,PM2.5,Unhealthy
2020-01-20,Hồ Chí Minh,2.3,5.5,19.5,59.5,14.0,5.0,31.0,85.0,1012.0,5.0,28.0,166.0,PM2.5,Unhealthy
2020-01-21,Huế,1.8,5.5,19.0,78.0,14.0,5.0,31.0,29.0,1018.5,5.0,23.5,87.0,PM2.5,Moderate
2020-01-21,Hà Nội,1.2,5.5,16.0,88.0,14.0,5.0,31.0,159.0,1019.0,5.0,18.5,209.0,PM2.5,Very Unhealthy
2020-01-21,Hạ Long,1.0,5.5,19.5,94.0,14.0,5.0,31.0,117.0,1005.3,5.0,19.5,183.0,PM2.5,Unhealthy
2020-01-21,Hồ Chí Minh,2.3,5.5,19.0,54.5,14.0,5.0,31.0,78.0,1014.0,5.0,28.5,163.0,PM2.5,Unhealthy
2020-01-22,Huế,2.5,5.5,20.0,80.5,14.0,5.0,31.0,34.0,1016.5,5.0,24.0,97.0,PM2.5,Moderate
2020-01-22,Hà Nội,2.0,5.5,19.0,88.0,14.0,5.0,31.0,149.0,1016.0,5.0,19.5,199.0,PM2.5,Unhealthy
2020-01-22,Hạ Long,2.0,5.5,20.6,97.0,14.0,5.0,31.0,60.0,1003.0,5.0,21.1,153.0,PM2.5,Unhealthy
2020-01-22,Hồ Chí Minh,2.8,5.5,20.0,58.0,14.0,5.0,31.0,70.0,1013.0,5.0,28.0,158.0,PM2.5,Unhealthy
2020-01-23,Huế,1.8,5.5,21.0,88.0,14.0,5.0,31.0,42.0,1014.5,5.0,23.5,117.0,PM2.5,Unhealthy for Sensitive Groups
2020-01-23,Hà Nội,3.8,5.5,20.0,85.5,14.0,5.0,31.0,78.0,1014.0,5.0,23.0,163.0,PM2.5,Unhealthy
2020-01-23,Hạ Long,2.0,5.5,20.8,94.1,14.0,5.0,31.0,45.0,1000.8,5.0,21.6,124.0,PM2.5,Unhealthy for Sensitive Groups
2020-01-23,Hồ Chí Minh,3.6,5.5,17.0,54.0,14.0,5.0,31.0,61.0,1012.0,5.0,27.5,154.0,PM2.5,Unhealthy
2020-01-24,Huế,2.0,5.5,21.5,88.0,14.0,5.0,31.0,48.0,1014.0,5.0,24.0,132.0,PM2.5,Unhealthy for Sensitive Groups
2020-01-24,Hà Nội,3.3,5.5,20.5,91.0,14.0,5.0,31.0,51.0,1013.5,5.0,22.0,139.0,PM2.5,Unhealthy for Sensitive Groups
2020-01-24,Hạ Long,2.0,5.5,20.4,91.7,14.0,5.0,31.0,54.0,1000.4,5.0,21.5,147.0,PM2.5,Unhealthy for Sensitive Groups
2020-01-24,Hồ Chí Minh,3.3,5.5,17.5,56.0,14.0,5.0,31.0,65.0,1011.5,5.0,27.0,156.0,PM2.5,Unhealthy
2020-01-25,Huế,1.2,5.5,21.5,85.5,14.0,5.0,31.0,36.0,1012.0,5.0,24.5,102.0,PM2.5,Unhealthy for Sensitive Groups
2020-01-25,Hà Nội,4.1,5.5,12.0,84.5,14.0,5.0,31.0,59.0,1013.0,5.0,17.0,153.0,PM2.5,Unhealthy
2020-01-25,Hạ Long,2.0,5.5,18.6,99.3,14.0,5.0,31.0,11.0,999.2,5.0,18.6,61.0,CO,Moderate
2020-01-25,Hồ Chí Minh,3.6,5.5,21.0,69.5,14.0,5.0,31.0,57.0,1010.0,5.0,27.0,152.0,PM2.5,Unhealthy
2020-01-26,Huế,5.1,5.5,18.0,93.0,14.0,5.0,31.0,8.0,1015.0,5.0,19.5,61.0,CO,Moderate
2020-01-26,Hà Nội,3.0,5.5,8.5,63.0,14.0,5.0,31.0,38.0,1018.0,5.0,16.0,107.0,PM2.5,Unhealthy for Sensitive Groups
2020-01-26,Hạ Long,2.0,5.5,10.8,76.0,14.0,5.0,31.0,17.0,1003.1,5.0,15.0,61.0,PM2.5,Moderate
2020-01-26,Hồ Chí Minh,2.8,5.5,23.0,80.5,14.0,5.0,31.0,53.0,1010.0,5.0,26.0,144.0,PM2.5,Unhealthy for Sensitive Groups
2020-01-27,Huế,2.8,5.5,17.5,93.0,14.0,5.0,31.0,13.0,1015.0,5.0,18.0,61.0,CO,Moderate
2020-01-27,Hà Nội,2.8,5.5,7.5,62.0,14.0,5.0,31.0,57.0,1017.0,5.0,15.0,152.0,PM2.5,Unhealthy
2020-01-27,Hạ Long,2.0,5.5,9.9,75.0,14.0,5.0,31.0,27.0,1002.3,5.0,14.5,82.0,PM2.5,Moderate
2020-01-27,Hồ Chí Minh,3.6,5.5,21.5,80.5,14.0,5.0,31.0,55.0,1010.0,5.0,26.0,149.0,PM2.5,Unhealthy for Sensitive Groups
2020-01-28,Huế,2.8,5.5,18.0,96.5,14.0,5.0,31.0,10.0,1016.0,5.0,18.5,61.0,CO,Moderate
2020-01-28,Hà Nội,3.0,5.5,7.5,62.0,14.0,5.0,31.0,80.0,1018.0,5.0,15.0,164.0,PM2.5,Unhealthy
2020-01-28,Hạ Long,2.0,5.5,11.9,83.3,14.0,5.0,31.0,48.0,1004.1,5.0,14.2,132.0,PM2.5,Unhealthy for Sensitive Groups
2020-01-28,Hồ Chí Minh,3.0,5.5,21.5,75.5,14.0,5.0,31.0,57.0,1010.0,5.0,26.0,152.0,PM2.5,Unhealthy
2020-01-29,Huế,3.8,5.5,17.0,100.0,14.0,5.0,31.0,6.0,1019.0,5.0,18.0,61.0,CO,Moderate
2020-01-29,Hà Nội,2.5,5.5,7.0,62.0,14.0,5.0,31.0,122.0,1022.0,5.0,14.0,185.0,PM2.5,Unhealthy
2020-01-29,Hạ Long,2.0,5.5,10.1,78.3,14.0,5.0,31.0,68.0,1007.4,5.0,13.8,157.0,PM2.5,Unhealthy
2020-01-29,Hồ Chí Minh,3.0,5.5,22.0,74.0,14.0,5.0,31.0,61.0,1012.0,5.0,26.5,154.0,PM2.5,Unhealthy
2020-01-30,Huế,3.6,5.5,16.0,88.0,14.0,5.0,31.0,20.0,1020.0,5.0,18.0,68.0,PM2.5,Moderate
2020-01-30,Hà Nội,1.5,5.5,8.5,67.0,14.0,5.0,31.0,151.0,1022.0,5.0,14.0,201.0,PM2.5,Very Unhealthy
2020-01-30,Hạ Long,2.0,5.5,9.7,73.4,14.0,5.0,31.0,72.0,1007.5,5.0,14.1,160.0,PM2.5,Unhealthy
2020-01-30,Hồ Chí Minh,2.5,5.5,22.0,74.0,14.0,5.0,31.0,68.0,1011.0,5.0,26.5,157.0,PM2.5,Unhealthy
2020-01-31,Huế,1.8,5.5,17.0,82.0,14.0,5.0,31.0,54.0,1019.0,5.0,21.0,147.0,PM2.5,Unhealthy for Sensitive Groups
2020-01-31,Hà Nội,2.3,5.5,9.0,65.0,14.0,5.0,31.0,138.0,1020.0,5.0,17.0,194.0,PM2.5,Unhealthy
2020-01-31,Hạ Long,2.0,5.5,11.1,74.7,14.0,5.0,31.0,75.0,1006.0,5.0,16.6,161.0,PM2.5,Unhealthy
2020-01-31,Hồ Chí Minh,2.0,5.5,20.0,63.5,14.0,5.0,31.0,80.0,1012.0,5.0,26.0,164.0,PM2.5,Unhealthy
2020-02-01,Huế,3.3,4.0,18.0,73.0,14.0,5.0,32.0,26.0,1018.0,4.0,22.5,80.0,PM2.5,Moderate
2020-02-01,Hà Nội,1.2,4.0,12.5,82.0,14.0,5.0,32.0,165.0,1019.0,4.0,16.0,215.0,PM2.5,Very Unhealthy
2020-02-01,Hạ Long,1.0,4.0,15.2,95.6,14.0,5.0,32.0,73.0,1004.5,4.0,16.1,160.0,PM2.5,Unhealthy
2020-02-01,Hồ Chí Minh,2.0,4.0,18.0,57.0,14.0,5.0,32.0,97.0,1012.5,4.0,26.0,172.0,PM2.5,Unhealthy
2020-02-02,Huế,1.5,4.0,18.0,83.0,14.0,5.0,32.0,28.0,1018.0,4.0,22.0,84.0,PM2.5,Moderate
2020-02-02,Hà Nội,1.0,4.0,15.0,87.5,14.0,5.0,32.0,180.0,1018.5,4.0,18.0,230.0,PM2.5,Very Unhealthy
2020-02-02,Hạ Long,2.0,4.0,17.5,97.5,14.0,5.0,32.0,74.0,1005.1,4.0,17.9,161.0,PM2.5,Unhealthy
2020-02-02,Hồ Chí Minh,2.0,4.0,18.5,65.0,14.0,5.0,32.0,97.0,1013.0,4.0,26.0,172.0,PM2.5,Unhealthy
2020-02-03,Huế,2.0,4.0,19.0,83.0,14.0,5.0,32.0,27.0,1017.0,4.0,22.5,82.0,PM2.5,Moderate
2020-02-03,Hà Nội,2.0,4.0,15.0,93.0,14.0,5.0,32.0,154.0,1017.0,4.0,18.0,204.0,PM2.5,Very Unhealthy
2020-02-03,Hạ Long,2.0,4.0,18.1,95.7,14.0,5.0,32.0,72.0,1003.3,4.0,18.5,160.0,PM2.5,Unhealthy
2020-02-03,Hồ Chí Minh,2.3,4.0,18.5,61.0,14.0,5.0,32.0,89.0,1013.0,4.0,27.0,168.0,PM2.5,Unhealthy
2020-02-04,Huế,1.5,4.0,19.5,85.5,14.0,5.0,32.0,30.0,1016.0,4.0,23.0,89.0,PM2.5,Moderate
2020-02-04,Hà Nội,3.3,4.0,12.5,90.0,14.0,5.0,32.0,40.0,1019.0,4.0,14.0,112.0,PM2.5,Unhealthy for Sensitive Groups
2020-02-04,Hạ Long,1.0,4.0,15.4,95.0,14.0,5.0,32.0,51.0,1004.4,4.0,15.6,139.0,PM2.5,Unhealthy for Sensitive Groups
2020-02-04,Hồ Chí Minh,2.5,4.0,19.0,59.5,14.0,5.0,32.0,74.0,1012.0,4.0,26.0,161.0,PM2.5,Unhealthy
2020-02-05,Huế,2.0,4.0,19.0,83.0,14.0,5.0,32.0,29.0,1016.5,4.0,22.0,87.0,PM2.5,Moderate
2020-02-05,Hà Nội,2.3,4.0,13.0,93.0,14.0,5.0,32.0,59.0,1018.3,4.0,14.0,153.0,PM2.5,Unhealthy
2020-02-05,Hạ Long,2.0,4.0,15.0,100.0,14.0,5.0,32.0,74.0,1003.8,4.0,15.0,161.0,PM2.5,Unhealthy
2020-02-05,Hồ Chí Minh,2.5,4.0,17.5,59.0,14.0,5.0,32.0,76.0,1011.0,4.0,26.0,162.0,PM2.5,Unhealthy
2020-02-06,Huế,1.8,4.0,17.5,80.0,14.0,5.0,32.0,29.0,1016.0,4.0,22.5,87.0,PM2.5,Moderate
2020-02-06,Hà Nội,1.8,4.0,15.0,93.0,14.0,5.0,32.0,127.0,1016.0,4.0,17.0,188.0,PM2.5,Unhealthy
2020-02-06,Hạ Long,1.0,4.0,19.0,90.6,14.0,5.0,32.0,85.0,1002.1,4.0,20.0,166.0,PM2.5,Unhealthy
2020-02-06,Hồ Chí Minh,2.3,4.0,15.0,47.0,14.0,5.0,32.0,78.0,1012.0,4.0,27.0,163.0,PM2.5,Unhealthy
2020-02-07,Huế,1.8,4.0,19.5,78.0,14.0,5.0,32.0,35.0,1017.0,4.0,24.0,99.0,PM2.5,Moderate
2020-02-07,Hà Nội,1.5,4.0,17.0,93.0,14.0,5.0,32.0,129.0,1018.0,4.0,19.0,189.0,PM2.5,Unhealthy
2020-02-07,Hạ Long,1.0,4.0,18.7,95.7,14.0,5.0,32.0,56.0,1004.8,4.0,19.4,151.0,PM2.5,Unhealthy
2020-02-07,Hồ Chí Minh,3.0,4.0,17.5,57.0,14.0,5.0,32.0,74.0,1012.5,4.0,27.0,161.0,PM2.5,Unhealthy
2020-02-08,Huế,3.0,4.0,20.5,83.0,14.0,5.0,32.0,23.0,1020.0,4.0,24.0,74.0,PM2.5,Moderate
2020-02-08,Hà Nội,3.8,4.0,16.0,82.0,14.0,5.0,32.0,80.0,1021.5,4.0,17.5,164.0,PM2.5,Unhealthy
2020-02-08,Hạ Long,2.0,4.0,17.8,92.7,14.0,5.0,32.0,61.0,1007.2,4.0,18.4,154.0,PM2.5,Unhealthy
2020-02-08,Hồ Chí Minh,1.8,4.0,20.0,65.0,14.0,5.0,32.0,104.0,1012.0,4.0,27.0,176.0,PM2.5,Unhealthy
2020-02-09,Huế,4.1,4.0,20.0,80.5,14.0,5.0,32.0,24.0,1021.5,4.0,23.0,76.0,PM2.5,Moderate
2020-02-09,Hà Nội,4.1,4.0,12.0,87.0,14.0,5.0,32.0,55.0,1025.5,4.0,14.0,149.0,PM2.5,Unhealthy for Sensitive Groups
2020-02-09,Hạ Long,2.0,4.0,15.6,95.6,14.0,5.0,32.0,32.0,1010.6,4.0,16.0,93.0,PM2.5,Moderate
2020-02-09,Hồ Chí Minh,1.8,4.0,18.0,61.0,14.0,5.0,32.0,82.0,1012.5,4.0,26.5,165.0,PM2.5,Unhealthy
2020-02-10,Huế,2.0,4.0,18.1,83.6,14.0,5.0,32.0,29.0,1012.75,4.0,22.0,87.0,PM2.5,Moderate
2020-02-10,Hà Nội,2.0,4.0,18.1,83.6,14.0,5.0,32.0,94.0,1012.75,4.0,22.0,171.0,PM2.5,Unhealthy
2020-02-10,Hạ Long,2.0,4.0,18.1,83.6,14.0,5.0,32.0,56.0,1012.75,4.0,22.0,151.0,PM2.5,Unhealthy
2020-02-10,Hồ Chí Minh,2.0,4.0,18.1,83.6,14.0,5.0,32.0,91.0,1012.75,4.0,22.0,169.0,PM2.5,Unhealthy
2020-02-11,Huế,2.0,4.0,18.1,83.6,14.0,5.0,32.0,36.0,1012.75,4.0,22.0,102.0,PM2.5,Unhealthy for Sensitive Groups
2020-02-11,Hà Nội,2.0,4.0,18.1,83.6,14.0,5.0,32.0,130.0,1012.75,4.0,22.0,189.0,PM2.5,Unhealthy
2020-02-11,Hạ Long,2.0,4.0,18.1,83.6,14.0,5.0,32.0,81.0,1012.75,4.0,22.0,164.0,PM2.5,Unhealthy
2020-02-11,Hồ Chí Minh,2.0,4.0,18.1,83.6,14.0,5.0,32.0,70.0,1012.75,4.0,22.0,158.0,PM2.5,Unhealthy
2020-02-12,Huế,2.0,4.0,18.1,83.6,14.0,5.0,32.0,41.0,1012.75,4.0,22.0,115.0,PM2.5,Unhealthy for Sensitive Groups
2020-02-12,Hà Nội,2.0,4.0,18.1,83.6,14.0,5.0,32.0,129.0,1012.75,4.0,22.0,189.0,PM2.5,Unhealthy
2020-02-12,Hạ Long,2.0,4.0,18.1,83.6,14.0,5.0,32.0,64.0,1012.75,4.0,22.0,155.0,PM2.5,Unhealthy
2020-02-12,Hồ Chí Minh,2.0,4.0,18.1,83.6,14.0,5.0,32.0,59.0,1012.75,4.0,22.0,153.0,PM2.5,Unhealthy
2020-02-13,Huế,2.0,4.0,18.1,83.6,14.0,5.0,32.0,32.0,1012.75,4.0,22.0,93.0,PM2.5,Moderate
2020-02-13,Hà Nội,2.0,4.0,18.1,83.6,14.0,5.0,32.0,93.0,1012.75,4.0,22.0,170.0,PM2.5,Unhealthy
2020-02-13,Hạ Long,2.0,4.0,18.1,83.6,14.0,5.0,32.0,45.0,1012.75,4.0,22.0,124.0,PM2.5,Unhealthy for Sensitive Groups
2020-02-13,Hồ Chí Minh,2.0,4.0,18.1,83.6,14.0,5.0,32.0,57.0,1012.75,4.0,22.0,152.0,PM2.5,Unhealthy
2020-02-14,Huế,2.0,4.0,18.1,83.6,14.0,5.0,32.0,47.0,1012.75,4.0,22.0,129.0,PM2.5,Unhealthy for Sensitive Groups
2020-02-14,Hà Nội,2.0,4.0,18.1,83.6,14.0,5.0,32.0,59.0,1012.75,4.0,22.0,153.0,PM2.5,Unhealthy
2020-02-14,Hạ Long,2.0,4.0,18.1,83.6,14.0,5.0,32.0,32.0,1012.75,4.0,22.0,93.0,PM2.5,Moderate
